state,date,outside
NJ,2020-05-01,-0.27399999999999997
NM,2020-05-01,-0.166
NY,2020-05-01,-0.259
NC,2020-05-01,-0.165
ND,2020-05-01,-0.14800000000000002
OH,2020-05-01,-0.17600000000000002
OK,2020-05-01,-0.127
OR,2020-05-01,-0.163
PA,2020-05-01,-0.212
RI,2020-05-01,-0.218
SC,2020-05-01,-0.14400000000000002
SD,2020-05-01,-0.134
TN,2020-05-01,-0.14800000000000002
TX,2020-05-01,-0.187
UT,2020-05-01,-0.149
VT,2020-05-01,-0.196
VA,2020-05-01,-0.20199999999999999
WA,2020-05-01,-0.196
WV,2020-05-01,-0.147
WI,2020-05-01,-0.179
WY,2020-05-01,-0.115
AL,2020-05-02,-0.13699999999999998
AK,2020-05-02,-0.11699999999999999
AZ,2020-05-02,-0.165
AR,2020-05-02,-0.099
CA,2020-05-02,-0.218
CO,2020-05-02,-0.184
CT,2020-05-02,-0.221
DE,2020-05-02,-0.2
DC,2020-05-02,-0.281
FL,2020-05-02,-0.19
GA,2020-05-02,-0.168
HI,2020-05-02,-0.226
ID,2020-05-02,-0.107
IL,2020-05-02,-0.19699999999999998
IN,2020-05-02,-0.162
IA,2020-05-02,-0.138
KS,2020-05-02,-0.142
KY,2020-05-02,-0.154
LA,2020-05-02,-0.158
ME,2020-05-02,-0.165
MD,2020-05-02,-0.242
MA,2020-05-02,-0.251
MI,2020-05-02,-0.20800000000000002
MN,2020-05-02,-0.18
MS,2020-05-02,-0.125
MO,2020-05-02,-0.135
MT,2020-05-02,-0.0958
NE,2020-05-02,-0.147
NV,2020-05-02,-0.19899999999999998
NH,2020-05-02,-0.20199999999999999
NJ,2020-05-02,-0.26899999999999996
NM,2020-05-02,-0.163
NY,2020-05-02,-0.257
NC,2020-05-02,-0.158
ND,2020-05-02,-0.14
OH,2020-05-02,-0.16899999999999998
OK,2020-05-02,-0.11900000000000001
OR,2020-05-02,-0.163
PA,2020-05-02,-0.207
RI,2020-05-02,-0.21600000000000003
SC,2020-05-02,-0.139
SD,2020-05-02,-0.124
TN,2020-05-02,-0.136
TX,2020-05-02,-0.182
UT,2020-05-02,-0.14400000000000002
VT,2020-05-02,-0.193
VA,2020-05-02,-0.19399999999999998
WA,2020-05-02,-0.196
WV,2020-05-02,-0.13699999999999998
WI,2020-05-02,-0.172
WY,2020-05-02,-0.11199999999999999
AL,2020-05-03,-0.131
AK,2020-05-03,-0.114
AZ,2020-05-03,-0.163
AR,2020-05-03,-0.099
CA,2020-05-03,-0.215
CO,2020-05-03,-0.17800000000000002
CT,2020-05-03,-0.204
DE,2020-05-03,-0.188
DC,2020-05-03,-0.275
FL,2020-05-03,-0.185
GA,2020-05-03,-0.163
HI,2020-05-03,-0.223
ID,2020-05-03,-0.10400000000000001
IL,2020-05-03,-0.19399999999999998
IN,2020-05-03,-0.156
IA,2020-05-03,-0.132
KS,2020-05-03,-0.139
KY,2020-05-03,-0.146
LA,2020-05-03,-0.152
ME,2020-05-03,-0.156
MD,2020-05-03,-0.23399999999999999
MA,2020-05-03,-0.237
MI,2020-05-03,-0.19899999999999998
MN,2020-05-03,-0.174
MS,2020-05-03,-0.11900000000000001
MO,2020-05-03,-0.135
MT,2020-05-03,-0.0958
NE,2020-05-03,-0.14400000000000002
NV,2020-05-03,-0.196
NH,2020-05-03,-0.187
NJ,2020-05-03,-0.257
NM,2020-05-03,-0.16
NY,2020-05-03,-0.242
NC,2020-05-03,-0.152
ND,2020-05-03,-0.134
OH,2020-05-03,-0.157
OK,2020-05-03,-0.11599999999999999
OR,2020-05-03,-0.163
PA,2020-05-03,-0.193
RI,2020-05-03,-0.201
SC,2020-05-03,-0.133
SD,2020-05-03,-0.11800000000000001
TN,2020-05-03,-0.124
TX,2020-05-03,-0.18
UT,2020-05-03,-0.14400000000000002
VT,2020-05-03,-0.182
VA,2020-05-03,-0.188
WA,2020-05-03,-0.193
WV,2020-05-03,-0.128
WI,2020-05-03,-0.166
WY,2020-05-03,-0.109
AL,2020-05-04,-0.126
AK,2020-05-04,-0.11199999999999999
AZ,2020-05-04,-0.159
AR,2020-05-04,-0.0973
CA,2020-05-04,-0.213
CO,2020-05-04,-0.177
CT,2020-05-04,-0.198
DE,2020-05-04,-0.183
DC,2020-05-04,-0.27
FL,2020-05-04,-0.18100000000000002
GA,2020-05-04,-0.159
HI,2020-05-04,-0.221
ID,2020-05-04,-0.0994
IL,2020-05-04,-0.19
IN,2020-05-04,-0.153
IA,2020-05-04,-0.134
KS,2020-05-04,-0.139
KY,2020-05-04,-0.14400000000000002
LA,2020-05-04,-0.14800000000000002
ME,2020-05-04,-0.14800000000000002
MD,2020-05-04,-0.23
MA,2020-05-04,-0.23
MI,2020-05-04,-0.196
MN,2020-05-04,-0.172
MS,2020-05-04,-0.115
MO,2020-05-04,-0.134
MT,2020-05-04,-0.0907
NE,2020-05-04,-0.14800000000000002
NV,2020-05-04,-0.19399999999999998
NH,2020-05-04,-0.18100000000000002
NJ,2020-05-04,-0.252
NM,2020-05-04,-0.157
NY,2020-05-04,-0.239
NC,2020-05-04,-0.149
ND,2020-05-04,-0.134
OH,2020-05-04,-0.154
OK,2020-05-04,-0.113
OR,2020-05-04,-0.159
PA,2020-05-04,-0.188
RI,2020-05-04,-0.196
SC,2020-05-04,-0.13
SD,2020-05-04,-0.122
TN,2020-05-04,-0.11900000000000001
TX,2020-05-04,-0.17600000000000002
UT,2020-05-04,-0.141
VT,2020-05-04,-0.17800000000000002
VA,2020-05-04,-0.185
WA,2020-05-04,-0.19
WV,2020-05-04,-0.12300000000000001
WI,2020-05-04,-0.161
WY,2020-05-04,-0.107
AL,2020-05-05,-0.132
AK,2020-05-05,-0.122
AZ,2020-05-05,-0.168
AR,2020-05-05,-0.10300000000000001
CA,2020-05-05,-0.221
CO,2020-05-05,-0.185
CT,2020-05-05,-0.204
DE,2020-05-05,-0.18899999999999997
DC,2020-05-05,-0.275
FL,2020-05-05,-0.185
GA,2020-05-05,-0.163
HI,2020-05-05,-0.231
ID,2020-05-05,-0.109
IL,2020-05-05,-0.19899999999999998
IN,2020-05-05,-0.161
IA,2020-05-05,-0.142
KS,2020-05-05,-0.14300000000000002
KY,2020-05-05,-0.154
LA,2020-05-05,-0.153
ME,2020-05-05,-0.152
MD,2020-05-05,-0.23600000000000002
MA,2020-05-05,-0.235
MI,2020-05-05,-0.203
MN,2020-05-05,-0.17800000000000002
MS,2020-05-05,-0.121
MO,2020-05-05,-0.138
MT,2020-05-05,-0.0977
NE,2020-05-05,-0.155
NV,2020-05-05,-0.20199999999999999
NH,2020-05-05,-0.18600000000000003
NJ,2020-05-05,-0.258
NM,2020-05-05,-0.16399999999999998
NY,2020-05-05,-0.245
NC,2020-05-05,-0.156
ND,2020-05-05,-0.14
OH,2020-05-05,-0.161
OK,2020-05-05,-0.11599999999999999
OR,2020-05-05,-0.16899999999999998
PA,2020-05-05,-0.193
RI,2020-05-05,-0.2
SC,2020-05-05,-0.135
SD,2020-05-05,-0.129
TN,2020-05-05,-0.125
TX,2020-05-05,-0.182
UT,2020-05-05,-0.149
VT,2020-05-05,-0.185
VA,2020-05-05,-0.192
WA,2020-05-05,-0.19699999999999998
WV,2020-05-05,-0.128
WI,2020-05-05,-0.166
WY,2020-05-05,-0.114
AL,2020-05-06,-0.125
AK,2020-05-06,-0.11800000000000001
AZ,2020-05-06,-0.166
AR,2020-05-06,-0.0997
CA,2020-05-06,-0.22
CO,2020-05-06,-0.183
CT,2020-05-06,-0.20199999999999999
DE,2020-05-06,-0.19
DC,2020-05-06,-0.28
FL,2020-05-06,-0.182
GA,2020-05-06,-0.159
HI,2020-05-06,-0.228
ID,2020-05-06,-0.109
IL,2020-05-06,-0.19399999999999998
IN,2020-05-06,-0.155
IA,2020-05-06,-0.139
KS,2020-05-06,-0.14
KY,2020-05-06,-0.151
LA,2020-05-06,-0.146
ME,2020-05-06,-0.151
MD,2020-05-06,-0.239
MA,2020-05-06,-0.235
MI,2020-05-06,-0.196
MN,2020-05-06,-0.17600000000000002
MS,2020-05-06,-0.115
MO,2020-05-06,-0.133
MT,2020-05-06,-0.0977
NE,2020-05-06,-0.151
NV,2020-05-06,-0.201
NH,2020-05-06,-0.185
NJ,2020-05-06,-0.256
NM,2020-05-06,-0.16399999999999998
NY,2020-05-06,-0.243
NC,2020-05-06,-0.154
ND,2020-05-06,-0.13699999999999998
OH,2020-05-06,-0.157
OK,2020-05-06,-0.113
OR,2020-05-06,-0.16699999999999998
PA,2020-05-06,-0.195
RI,2020-05-06,-0.2
SC,2020-05-06,-0.133
SD,2020-05-06,-0.127
TN,2020-05-06,-0.121
TX,2020-05-06,-0.177
UT,2020-05-06,-0.147
VT,2020-05-06,-0.184
VA,2020-05-06,-0.19399999999999998
WA,2020-05-06,-0.195
WV,2020-05-06,-0.128
WI,2020-05-06,-0.16
WY,2020-05-06,-0.113
AL,2020-05-07,-0.122
AK,2020-05-07,-0.11599999999999999
AZ,2020-05-07,-0.166
AR,2020-05-07,-0.0997
CA,2020-05-07,-0.218
CO,2020-05-07,-0.18100000000000002
CT,2020-05-07,-0.19699999999999998
DE,2020-05-07,-0.184
DC,2020-05-07,-0.273
FL,2020-05-07,-0.17800000000000002
GA,2020-05-07,-0.156
HI,2020-05-07,-0.22699999999999998
ID,2020-05-07,-0.105
IL,2020-05-07,-0.191
IN,2020-05-07,-0.149
IA,2020-05-07,-0.139
KS,2020-05-07,-0.142
KY,2020-05-07,-0.146
LA,2020-05-07,-0.14300000000000002
ME,2020-05-07,-0.146
MD,2020-05-07,-0.23199999999999998
MA,2020-05-07,-0.231
MI,2020-05-07,-0.192
MN,2020-05-07,-0.17800000000000002
MS,2020-05-07,-0.113
MO,2020-05-07,-0.132
MT,2020-05-07,-0.0948
NE,2020-05-07,-0.154
NV,2020-05-07,-0.19899999999999998
NH,2020-05-07,-0.18
NJ,2020-05-07,-0.249
NM,2020-05-07,-0.162
NY,2020-05-07,-0.237
NC,2020-05-07,-0.15
ND,2020-05-07,-0.13699999999999998
OH,2020-05-07,-0.153
OK,2020-05-07,-0.113
OR,2020-05-07,-0.166
PA,2020-05-07,-0.18899999999999997
RI,2020-05-07,-0.196
SC,2020-05-07,-0.129
SD,2020-05-07,-0.13
TN,2020-05-07,-0.11699999999999999
TX,2020-05-07,-0.174
UT,2020-05-07,-0.14400000000000002
VT,2020-05-07,-0.17800000000000002
VA,2020-05-07,-0.188
WA,2020-05-07,-0.191
WV,2020-05-07,-0.124
WI,2020-05-07,-0.159
WY,2020-05-07,-0.113
AL,2020-05-08,-0.125
AK,2020-05-08,-0.114
AZ,2020-05-08,-0.165
AR,2020-05-08,-0.10099999999999999
CA,2020-05-08,-0.217
CO,2020-05-08,-0.179
CT,2020-05-08,-0.195
DE,2020-05-08,-0.184
DC,2020-05-08,-0.27399999999999997
FL,2020-05-08,-0.17600000000000002
GA,2020-05-08,-0.157
HI,2020-05-08,-0.225
ID,2020-05-08,-0.10300000000000001
IL,2020-05-08,-0.192
IN,2020-05-08,-0.15
IA,2020-05-08,-0.14
KS,2020-05-08,-0.14
KY,2020-05-08,-0.15
LA,2020-05-08,-0.147
ME,2020-05-08,-0.141
MD,2020-05-08,-0.23199999999999998
MA,2020-05-08,-0.228
MI,2020-05-08,-0.193
MN,2020-05-08,-0.17800000000000002
MS,2020-05-08,-0.11699999999999999
MO,2020-05-08,-0.132
MT,2020-05-08,-0.0935
NE,2020-05-08,-0.154
NV,2020-05-08,-0.198
NH,2020-05-08,-0.17600000000000002
NJ,2020-05-08,-0.249
NM,2020-05-08,-0.162
NY,2020-05-08,-0.23600000000000002
NC,2020-05-08,-0.15
ND,2020-05-08,-0.135
OH,2020-05-08,-0.156
OK,2020-05-08,-0.113
OR,2020-05-08,-0.163
PA,2020-05-08,-0.18899999999999997
RI,2020-05-08,-0.193
SC,2020-05-08,-0.129
SD,2020-05-08,-0.13
TN,2020-05-08,-0.12
TX,2020-05-08,-0.174
UT,2020-05-08,-0.142
VT,2020-05-08,-0.17600000000000002
VA,2020-05-08,-0.188
WA,2020-05-08,-0.187
WV,2020-05-08,-0.125
WI,2020-05-08,-0.16
WY,2020-05-08,-0.111
AL,2020-05-09,-0.12300000000000001
AK,2020-05-09,-0.109
AZ,2020-05-09,-0.16
AR,2020-05-09,-0.0986
CA,2020-05-09,-0.212
CO,2020-05-09,-0.172
CT,2020-05-09,-0.2
DE,2020-05-09,-0.187
DC,2020-05-09,-0.27899999999999997
FL,2020-05-09,-0.171
GA,2020-05-09,-0.155
HI,2020-05-09,-0.22
ID,2020-05-09,-0.0985
IL,2020-05-09,-0.192
IN,2020-05-09,-0.153
IA,2020-05-09,-0.14
KS,2020-05-09,-0.138
KY,2020-05-09,-0.15
LA,2020-05-09,-0.147
ME,2020-05-09,-0.151
MD,2020-05-09,-0.237
MA,2020-05-09,-0.233
MI,2020-05-09,-0.196
MN,2020-05-09,-0.183
MS,2020-05-09,-0.115
MO,2020-05-09,-0.129
MT,2020-05-09,-0.0909
NE,2020-05-09,-0.152
NV,2020-05-09,-0.195
NH,2020-05-09,-0.184
NJ,2020-05-09,-0.254
NM,2020-05-09,-0.16
NY,2020-05-09,-0.24100000000000002
NC,2020-05-09,-0.147
ND,2020-05-09,-0.145
OH,2020-05-09,-0.161
OK,2020-05-09,-0.11
OR,2020-05-09,-0.153
PA,2020-05-09,-0.19399999999999998
RI,2020-05-09,-0.196
SC,2020-05-09,-0.124
SD,2020-05-09,-0.135
TN,2020-05-09,-0.11699999999999999
TX,2020-05-09,-0.16899999999999998
UT,2020-05-09,-0.13699999999999998
VT,2020-05-09,-0.184
VA,2020-05-09,-0.19
WA,2020-05-09,-0.172
WV,2020-05-09,-0.131
WI,2020-05-09,-0.16
WY,2020-05-09,-0.106
AL,2020-05-10,-0.11699999999999999
AK,2020-05-10,-0.10099999999999999
AZ,2020-05-10,-0.154
AR,2020-05-10,-0.0899
CA,2020-05-10,-0.203
CO,2020-05-10,-0.166
CT,2020-05-10,-0.2
DE,2020-05-10,-0.18100000000000002
DC,2020-05-10,-0.271
FL,2020-05-10,-0.16899999999999998
GA,2020-05-10,-0.146
HI,2020-05-10,-0.214
ID,2020-05-10,-0.0868
IL,2020-05-10,-0.192
IN,2020-05-10,-0.15
IA,2020-05-10,-0.14300000000000002
KS,2020-05-10,-0.132
KY,2020-05-10,-0.145
LA,2020-05-10,-0.139
ME,2020-05-10,-0.151
MD,2020-05-10,-0.228
MA,2020-05-10,-0.233
MI,2020-05-10,-0.19899999999999998
MN,2020-05-10,-0.18600000000000003
MS,2020-05-10,-0.106
MO,2020-05-10,-0.12
MT,2020-05-10,-0.0793
NE,2020-05-10,-0.149
NV,2020-05-10,-0.19
NH,2020-05-10,-0.187
NJ,2020-05-10,-0.248
NM,2020-05-10,-0.154
NY,2020-05-10,-0.24100000000000002
NC,2020-05-10,-0.141
ND,2020-05-10,-0.142
OH,2020-05-10,-0.158
OK,2020-05-10,-0.10400000000000001
OR,2020-05-10,-0.142
PA,2020-05-10,-0.191
RI,2020-05-10,-0.196
SC,2020-05-10,-0.11800000000000001
SD,2020-05-10,-0.138
TN,2020-05-10,-0.111
TX,2020-05-10,-0.157
UT,2020-05-10,-0.125
VT,2020-05-10,-0.187
VA,2020-05-10,-0.185
WA,2020-05-10,-0.16
WV,2020-05-10,-0.122
WI,2020-05-10,-0.166
WY,2020-05-10,-0.10099999999999999
AL,2020-05-11,-0.115
AK,2020-05-11,-0.0988
AZ,2020-05-11,-0.152
AR,2020-05-11,-0.0882
CA,2020-05-11,-0.20199999999999999
CO,2020-05-11,-0.166
CT,2020-05-11,-0.2
DE,2020-05-11,-0.183
DC,2020-05-11,-0.27399999999999997
FL,2020-05-11,-0.16699999999999998
GA,2020-05-11,-0.146
HI,2020-05-11,-0.213
ID,2020-05-11,-0.0868
IL,2020-05-11,-0.192
IN,2020-05-11,-0.15
IA,2020-05-11,-0.14
KS,2020-05-11,-0.132
KY,2020-05-11,-0.145
LA,2020-05-11,-0.13699999999999998
ME,2020-05-11,-0.151
MD,2020-05-11,-0.23
MA,2020-05-11,-0.235
MI,2020-05-11,-0.19899999999999998
MN,2020-05-11,-0.18600000000000003
MS,2020-05-11,-0.10400000000000001
MO,2020-05-11,-0.11699999999999999
MT,2020-05-11,-0.0793
NE,2020-05-11,-0.145
NV,2020-05-11,-0.188
NH,2020-05-11,-0.187
NJ,2020-05-11,-0.248
NM,2020-05-11,-0.156
NY,2020-05-11,-0.24100000000000002
NC,2020-05-11,-0.14
ND,2020-05-11,-0.13699999999999998
OH,2020-05-11,-0.161
OK,2020-05-11,-0.10400000000000001
OR,2020-05-11,-0.142
PA,2020-05-11,-0.193
RI,2020-05-11,-0.196
SC,2020-05-11,-0.11800000000000001
SD,2020-05-11,-0.134
TN,2020-05-11,-0.111
TX,2020-05-11,-0.156
UT,2020-05-11,-0.125
VT,2020-05-11,-0.187
VA,2020-05-11,-0.18600000000000003
WA,2020-05-11,-0.158
WV,2020-05-11,-0.125
WI,2020-05-11,-0.166
WY,2020-05-11,-0.10099999999999999
AL,2020-05-12,-0.114
AK,2020-05-12,-0.0974
AZ,2020-05-12,-0.151
AR,2020-05-12,-0.091
CA,2020-05-12,-0.20199999999999999
CO,2020-05-12,-0.165
CT,2020-05-12,-0.2
DE,2020-05-12,-0.183
DC,2020-05-12,-0.27399999999999997
FL,2020-05-12,-0.165
GA,2020-05-12,-0.146
HI,2020-05-12,-0.213
ID,2020-05-12,-0.0868
IL,2020-05-12,-0.19
IN,2020-05-12,-0.146
IA,2020-05-12,-0.136
KS,2020-05-12,-0.133
KY,2020-05-12,-0.14
LA,2020-05-12,-0.136
ME,2020-05-12,-0.151
MD,2020-05-12,-0.228
MA,2020-05-12,-0.235
MI,2020-05-12,-0.196
MN,2020-05-12,-0.183
MS,2020-05-12,-0.10300000000000001
MO,2020-05-12,-0.11800000000000001
MT,2020-05-12,-0.0821
NE,2020-05-12,-0.14400000000000002
NV,2020-05-12,-0.188
NH,2020-05-12,-0.185
NJ,2020-05-12,-0.248
NM,2020-05-12,-0.156
NY,2020-05-12,-0.24100000000000002
NC,2020-05-12,-0.138
ND,2020-05-12,-0.135
OH,2020-05-12,-0.159
OK,2020-05-12,-0.107
OR,2020-05-12,-0.14300000000000002
PA,2020-05-12,-0.191
RI,2020-05-12,-0.19399999999999998
SC,2020-05-12,-0.11699999999999999
SD,2020-05-12,-0.133
TN,2020-05-12,-0.111
TX,2020-05-12,-0.156
UT,2020-05-12,-0.125
VT,2020-05-12,-0.185
VA,2020-05-12,-0.183
WA,2020-05-12,-0.16
WV,2020-05-12,-0.122
WI,2020-05-12,-0.163
WY,2020-05-12,-0.10099999999999999
AL,2020-05-13,-0.11
AK,2020-05-13,-0.0942
AZ,2020-05-13,-0.149
AR,2020-05-13,-0.091
CA,2020-05-13,-0.2
CO,2020-05-13,-0.163
CT,2020-05-13,-0.19699999999999998
DE,2020-05-13,-0.18
DC,2020-05-13,-0.26899999999999996
FL,2020-05-13,-0.16399999999999998
GA,2020-05-13,-0.14400000000000002
HI,2020-05-13,-0.21100000000000002
ID,2020-05-13,-0.0852
IL,2020-05-13,-0.188
IN,2020-05-13,-0.14400000000000002
IA,2020-05-13,-0.13699999999999998
KS,2020-05-13,-0.135
KY,2020-05-13,-0.14
LA,2020-05-13,-0.134
ME,2020-05-13,-0.149
MD,2020-05-13,-0.22399999999999998
MA,2020-05-13,-0.233
MI,2020-05-13,-0.193
MN,2020-05-13,-0.184
MS,2020-05-13,-0.10099999999999999
MO,2020-05-13,-0.12
MT,2020-05-13,-0.0805
NE,2020-05-13,-0.146
NV,2020-05-13,-0.18600000000000003
NH,2020-05-13,-0.184
NJ,2020-05-13,-0.243
NM,2020-05-13,-0.154
NY,2020-05-13,-0.23800000000000002
NC,2020-05-13,-0.13699999999999998
ND,2020-05-13,-0.138
OH,2020-05-13,-0.155
OK,2020-05-13,-0.107
OR,2020-05-13,-0.14300000000000002
PA,2020-05-13,-0.185
RI,2020-05-13,-0.191
SC,2020-05-13,-0.115
SD,2020-05-13,-0.133
TN,2020-05-13,-0.11
TX,2020-05-13,-0.156
UT,2020-05-13,-0.12300000000000001
VT,2020-05-13,-0.184
VA,2020-05-13,-0.182
WA,2020-05-13,-0.158
WV,2020-05-13,-0.11800000000000001
WI,2020-05-13,-0.163
WY,2020-05-13,-0.10099999999999999
AL,2020-05-14,-0.109
AK,2020-05-14,-0.0913
AZ,2020-05-14,-0.146
AR,2020-05-14,-0.0895
CA,2020-05-14,-0.19899999999999998
CO,2020-05-14,-0.163
CT,2020-05-14,-0.196
DE,2020-05-14,-0.177
DC,2020-05-14,-0.271
FL,2020-05-14,-0.16
GA,2020-05-14,-0.14300000000000002
HI,2020-05-14,-0.21100000000000002
ID,2020-05-14,-0.0867
IL,2020-05-14,-0.18899999999999997
IN,2020-05-14,-0.14400000000000002
IA,2020-05-14,-0.139
KS,2020-05-14,-0.131
KY,2020-05-14,-0.138
LA,2020-05-14,-0.13699999999999998
ME,2020-05-14,-0.146
MD,2020-05-14,-0.222
MA,2020-05-14,-0.231
MI,2020-05-14,-0.19399999999999998
MN,2020-05-14,-0.18100000000000002
MS,2020-05-14,-0.0985
MO,2020-05-14,-0.11900000000000001
MT,2020-05-14,-0.0776
NE,2020-05-14,-0.14300000000000002
NV,2020-05-14,-0.185
NH,2020-05-14,-0.18100000000000002
NJ,2020-05-14,-0.243
NM,2020-05-14,-0.154
NY,2020-05-14,-0.23800000000000002
NC,2020-05-14,-0.135
ND,2020-05-14,-0.135
OH,2020-05-14,-0.155
OK,2020-05-14,-0.10400000000000001
OR,2020-05-14,-0.14400000000000002
PA,2020-05-14,-0.184
RI,2020-05-14,-0.188
SC,2020-05-14,-0.111
SD,2020-05-14,-0.127
TN,2020-05-14,-0.10800000000000001
TX,2020-05-14,-0.156
UT,2020-05-14,-0.122
VT,2020-05-14,-0.182
VA,2020-05-14,-0.182
WA,2020-05-14,-0.159
WV,2020-05-14,-0.11599999999999999
WI,2020-05-14,-0.163
WY,2020-05-14,-0.0977
AL,2020-05-15,-0.10300000000000001
AK,2020-05-15,-0.0872
AZ,2020-05-15,-0.14300000000000002
AR,2020-05-15,-0.0895
CA,2020-05-15,-0.19699999999999998
CO,2020-05-15,-0.162
CT,2020-05-15,-0.193
DE,2020-05-15,-0.17300000000000001
DC,2020-05-15,-0.266
FL,2020-05-15,-0.16
GA,2020-05-15,-0.139
HI,2020-05-15,-0.20800000000000002
ID,2020-05-15,-0.0867
IL,2020-05-15,-0.187
IN,2020-05-15,-0.142
IA,2020-05-15,-0.134
KS,2020-05-15,-0.131
KY,2020-05-15,-0.133
LA,2020-05-15,-0.133
ME,2020-05-15,-0.146
MD,2020-05-15,-0.218
MA,2020-05-15,-0.22899999999999998
MI,2020-05-15,-0.19
MN,2020-05-15,-0.177
MS,2020-05-15,-0.0944
MO,2020-05-15,-0.11900000000000001
MT,2020-05-15,-0.0776
NE,2020-05-15,-0.141
NV,2020-05-15,-0.184
NH,2020-05-15,-0.179
NJ,2020-05-15,-0.23800000000000002
NM,2020-05-15,-0.153
NY,2020-05-15,-0.235
NC,2020-05-15,-0.131
ND,2020-05-15,-0.131
OH,2020-05-15,-0.151
OK,2020-05-15,-0.106
OR,2020-05-15,-0.14400000000000002
PA,2020-05-15,-0.18
RI,2020-05-15,-0.185
SC,2020-05-15,-0.107
SD,2020-05-15,-0.126
TN,2020-05-15,-0.10300000000000001
TX,2020-05-15,-0.154
UT,2020-05-15,-0.122
VT,2020-05-15,-0.18100000000000002
VA,2020-05-15,-0.17800000000000002
WA,2020-05-15,-0.159
WV,2020-05-15,-0.111
WI,2020-05-15,-0.157
WY,2020-05-15,-0.0963
AL,2020-05-16,-0.10099999999999999
AK,2020-05-16,-0.0847
AZ,2020-05-16,-0.141
AR,2020-05-16,-0.0971
CA,2020-05-16,-0.19699999999999998
CO,2020-05-16,-0.162
CT,2020-05-16,-0.183
DE,2020-05-16,-0.165
DC,2020-05-16,-0.259
FL,2020-05-16,-0.16
GA,2020-05-16,-0.139
HI,2020-05-16,-0.20600000000000002
ID,2020-05-16,-0.0867
IL,2020-05-16,-0.187
IN,2020-05-16,-0.136
IA,2020-05-16,-0.134
KS,2020-05-16,-0.131
KY,2020-05-16,-0.133
LA,2020-05-16,-0.133
ME,2020-05-16,-0.134
MD,2020-05-16,-0.21100000000000002
MA,2020-05-16,-0.21899999999999997
MI,2020-05-16,-0.183
MN,2020-05-16,-0.175
MS,2020-05-16,-0.0944
MO,2020-05-16,-0.121
MT,2020-05-16,-0.0751
NE,2020-05-16,-0.14400000000000002
NV,2020-05-16,-0.18100000000000002
NH,2020-05-16,-0.16699999999999998
NJ,2020-05-16,-0.228
NM,2020-05-16,-0.153
NY,2020-05-16,-0.225
NC,2020-05-16,-0.129
ND,2020-05-16,-0.113
OH,2020-05-16,-0.14400000000000002
OK,2020-05-16,-0.111
OR,2020-05-16,-0.149
PA,2020-05-16,-0.16899999999999998
RI,2020-05-16,-0.175
SC,2020-05-16,-0.107
SD,2020-05-16,-0.126
TN,2020-05-16,-0.1
TX,2020-05-16,-0.162
UT,2020-05-16,-0.122
VT,2020-05-16,-0.171
VA,2020-05-16,-0.17300000000000001
WA,2020-05-16,-0.16699999999999998
WV,2020-05-16,-0.10300000000000001
WI,2020-05-16,-0.155
WY,2020-05-16,-0.0938
AL,2020-05-17,-0.107
AK,2020-05-17,-0.0818
AZ,2020-05-17,-0.141
AR,2020-05-17,-0.106
CA,2020-05-17,-0.203
CO,2020-05-17,-0.162
CT,2020-05-17,-0.183
DE,2020-05-17,-0.168
DC,2020-05-17,-0.265
FL,2020-05-17,-0.16
GA,2020-05-17,-0.142
HI,2020-05-17,-0.20600000000000002
ID,2020-05-17,-0.0954
IL,2020-05-17,-0.193
IN,2020-05-17,-0.136
IA,2020-05-17,-0.13699999999999998
KS,2020-05-17,-0.131
KY,2020-05-17,-0.133
LA,2020-05-17,-0.141
ME,2020-05-17,-0.128
MD,2020-05-17,-0.213
MA,2020-05-17,-0.21899999999999997
MI,2020-05-17,-0.188
MN,2020-05-17,-0.18100000000000002
MS,2020-05-17,-0.10300000000000001
MO,2020-05-17,-0.127
MT,2020-05-17,-0.0751
NE,2020-05-17,-0.147
NV,2020-05-17,-0.184
NH,2020-05-17,-0.16399999999999998
NJ,2020-05-17,-0.231
NM,2020-05-17,-0.156
NY,2020-05-17,-0.225
NC,2020-05-17,-0.131
ND,2020-05-17,-0.102
OH,2020-05-17,-0.14400000000000002
OK,2020-05-17,-0.111
OR,2020-05-17,-0.155
PA,2020-05-17,-0.16899999999999998
RI,2020-05-17,-0.175
SC,2020-05-17,-0.11
SD,2020-05-17,-0.12300000000000001
TN,2020-05-17,-0.106
TX,2020-05-17,-0.168
UT,2020-05-17,-0.128
VT,2020-05-17,-0.162
VA,2020-05-17,-0.17600000000000002
WA,2020-05-17,-0.17600000000000002
WV,2020-05-17,-0.10300000000000001
WI,2020-05-17,-0.161
WY,2020-05-17,-0.08800000000000001
AL,2020-05-18,-0.107
AK,2020-05-18,-0.0801
AZ,2020-05-18,-0.139
AR,2020-05-18,-0.102
CA,2020-05-18,-0.203
CO,2020-05-18,-0.156
CT,2020-05-18,-0.179
DE,2020-05-18,-0.166
DC,2020-05-18,-0.265
FL,2020-05-18,-0.16
GA,2020-05-18,-0.142
HI,2020-05-18,-0.204
ID,2020-05-18,-0.0937
IL,2020-05-18,-0.191
IN,2020-05-18,-0.135
IA,2020-05-18,-0.13699999999999998
KS,2020-05-18,-0.122
KY,2020-05-18,-0.133
LA,2020-05-18,-0.138
ME,2020-05-18,-0.125
MD,2020-05-18,-0.21
MA,2020-05-18,-0.21600000000000003
MI,2020-05-18,-0.188
