state,date,employment
SD,2020-04-07,-0.109
TN,2020-04-07,-0.16899999999999998
TX,2020-04-07,-0.156
UT,2020-04-07,-0.158
VT,2020-04-07,-0.32799999999999996
VA,2020-04-07,-0.149
WA,2020-04-07,-0.18600000000000003
WV,2020-04-07,-0.158
WI,2020-04-07,-0.16699999999999998
WY,2020-04-07,-0.133
AL,2020-04-08,-0.165
AK,2020-04-08,-0.20800000000000002
AZ,2020-04-08,-0.14400000000000002
AR,2020-04-08,-0.153
CA,2020-04-08,-0.20600000000000002
CO,2020-04-08,-0.17600000000000002
CT,2020-04-08,-0.23199999999999998
DE,2020-04-08,-0.18899999999999997
DC,2020-04-08,-0.172
FL,2020-04-08,-0.172
GA,2020-04-08,-0.19
HI,2020-04-08,-0.331
ID,2020-04-08,-0.149
IL,2020-04-08,-0.161
IN,2020-04-08,-0.18899999999999997
IA,2020-04-08,-0.18
KS,2020-04-08,-0.149
KY,2020-04-08,-0.18899999999999997
LA,2020-04-08,-0.213
ME,2020-04-08,-0.275
MD,2020-04-08,-0.17300000000000001
MA,2020-04-08,-0.268
MI,2020-04-08,-0.289
MN,2020-04-08,-0.205
MS,2020-04-08,-0.138
MO,2020-04-08,-0.158
MT,2020-04-08,-0.21
NE,2020-04-08,-0.10300000000000001
NV,2020-04-08,-0.257
NH,2020-04-08,-0.26899999999999996
NJ,2020-04-08,-0.24600000000000002
NM,2020-04-08,-0.195
NY,2020-04-08,-0.281
NC,2020-04-08,-0.187
ND,2020-04-08,-0.255
OH,2020-04-08,-0.225
OK,2020-04-08,-0.14
OR,2020-04-08,-0.195
PA,2020-04-08,-0.23800000000000002
RI,2020-04-08,-0.33
SC,2020-04-08,-0.19399999999999998
SD,2020-04-08,-0.11199999999999999
TN,2020-04-08,-0.174
TX,2020-04-08,-0.162
UT,2020-04-08,-0.162
VT,2020-04-08,-0.336
VA,2020-04-08,-0.154
WA,2020-04-08,-0.19399999999999998
WV,2020-04-08,-0.16399999999999998
WI,2020-04-08,-0.17300000000000001
WY,2020-04-08,-0.136
AL,2020-04-09,-0.17
AK,2020-04-09,-0.213
AZ,2020-04-09,-0.149
AR,2020-04-09,-0.159
CA,2020-04-09,-0.21100000000000002
CO,2020-04-09,-0.182
CT,2020-04-09,-0.237
DE,2020-04-09,-0.195
DC,2020-04-09,-0.17600000000000002
FL,2020-04-09,-0.17800000000000002
GA,2020-04-09,-0.196
HI,2020-04-09,-0.34299999999999997
ID,2020-04-09,-0.153
IL,2020-04-09,-0.165
IN,2020-04-09,-0.196
IA,2020-04-09,-0.187
KS,2020-04-09,-0.154
KY,2020-04-09,-0.195
LA,2020-04-09,-0.218
ME,2020-04-09,-0.282
MD,2020-04-09,-0.17800000000000002
MA,2020-04-09,-0.27399999999999997
MI,2020-04-09,-0.301
MN,2020-04-09,-0.21100000000000002
MS,2020-04-09,-0.14400000000000002
MO,2020-04-09,-0.163
MT,2020-04-09,-0.215
NE,2020-04-09,-0.105
NV,2020-04-09,-0.262
NH,2020-04-09,-0.275
NJ,2020-04-09,-0.253
NM,2020-04-09,-0.20199999999999999
NY,2020-04-09,-0.28800000000000003
NC,2020-04-09,-0.19399999999999998
ND,2020-04-09,-0.267
OH,2020-04-09,-0.23199999999999998
OK,2020-04-09,-0.14300000000000002
OR,2020-04-09,-0.201
PA,2020-04-09,-0.244
RI,2020-04-09,-0.335
SC,2020-04-09,-0.19899999999999998
SD,2020-04-09,-0.114
TN,2020-04-09,-0.179
TX,2020-04-09,-0.168
UT,2020-04-09,-0.166
VT,2020-04-09,-0.342
VA,2020-04-09,-0.158
WA,2020-04-09,-0.201
WV,2020-04-09,-0.17
WI,2020-04-09,-0.179
WY,2020-04-09,-0.14
AL,2020-04-10,-0.17600000000000002
AK,2020-04-10,-0.218
AZ,2020-04-10,-0.153
AR,2020-04-10,-0.163
CA,2020-04-10,-0.215
CO,2020-04-10,-0.18600000000000003
CT,2020-04-10,-0.242
DE,2020-04-10,-0.201
DC,2020-04-10,-0.179
FL,2020-04-10,-0.183
GA,2020-04-10,-0.201
HI,2020-04-10,-0.355
ID,2020-04-10,-0.156
IL,2020-04-10,-0.16899999999999998
IN,2020-04-10,-0.201
IA,2020-04-10,-0.19399999999999998
KS,2020-04-10,-0.158
KY,2020-04-10,-0.2
LA,2020-04-10,-0.222
ME,2020-04-10,-0.287
MD,2020-04-10,-0.183
MA,2020-04-10,-0.27899999999999997
MI,2020-04-10,-0.311
MN,2020-04-10,-0.21600000000000003
MS,2020-04-10,-0.14800000000000002
MO,2020-04-10,-0.166
MT,2020-04-10,-0.21899999999999997
NE,2020-04-10,-0.10800000000000001
NV,2020-04-10,-0.267
NH,2020-04-10,-0.281
NJ,2020-04-10,-0.259
NM,2020-04-10,-0.20800000000000002
NY,2020-04-10,-0.294
NC,2020-04-10,-0.201
ND,2020-04-10,-0.278
OH,2020-04-10,-0.23800000000000002
OK,2020-04-10,-0.145
OR,2020-04-10,-0.207
PA,2020-04-10,-0.25
RI,2020-04-10,-0.33899999999999997
SC,2020-04-10,-0.204
SD,2020-04-10,-0.11599999999999999
TN,2020-04-10,-0.184
TX,2020-04-10,-0.172
UT,2020-04-10,-0.16899999999999998
VT,2020-04-10,-0.348
VA,2020-04-10,-0.162
WA,2020-04-10,-0.207
WV,2020-04-10,-0.17600000000000002
WI,2020-04-10,-0.184
WY,2020-04-10,-0.14300000000000002
AL,2020-04-11,-0.18
AK,2020-04-11,-0.223
AZ,2020-04-11,-0.157
AR,2020-04-11,-0.16699999999999998
CA,2020-04-11,-0.218
CO,2020-04-11,-0.19
CT,2020-04-11,-0.245
DE,2020-04-11,-0.20600000000000002
DC,2020-04-11,-0.182
FL,2020-04-11,-0.187
GA,2020-04-11,-0.20600000000000002
HI,2020-04-11,-0.365
ID,2020-04-11,-0.159
IL,2020-04-11,-0.172
IN,2020-04-11,-0.205
IA,2020-04-11,-0.19899999999999998
KS,2020-04-11,-0.162
KY,2020-04-11,-0.204
LA,2020-04-11,-0.226
ME,2020-04-11,-0.29100000000000004
MD,2020-04-11,-0.187
MA,2020-04-11,-0.28300000000000003
MI,2020-04-11,-0.32
MN,2020-04-11,-0.22
MS,2020-04-11,-0.153
MO,2020-04-11,-0.17
MT,2020-04-11,-0.223
NE,2020-04-11,-0.11
NV,2020-04-11,-0.272
NH,2020-04-11,-0.285
NJ,2020-04-11,-0.265
NM,2020-04-11,-0.214
NY,2020-04-11,-0.299
NC,2020-04-11,-0.207
ND,2020-04-11,-0.28800000000000003
OH,2020-04-11,-0.243
OK,2020-04-11,-0.146
OR,2020-04-11,-0.212
PA,2020-04-11,-0.254
RI,2020-04-11,-0.34299999999999997
SC,2020-04-11,-0.20800000000000002
SD,2020-04-11,-0.11800000000000001
TN,2020-04-11,-0.187
TX,2020-04-11,-0.17600000000000002
UT,2020-04-11,-0.172
VT,2020-04-11,-0.35200000000000004
VA,2020-04-11,-0.166
WA,2020-04-11,-0.214
WV,2020-04-11,-0.18
WI,2020-04-11,-0.187
WY,2020-04-11,-0.145
AL,2020-04-12,-0.184
AK,2020-04-12,-0.228
AZ,2020-04-12,-0.161
AR,2020-04-12,-0.171
CA,2020-04-12,-0.221
CO,2020-04-12,-0.193
CT,2020-04-12,-0.248
DE,2020-04-12,-0.21
DC,2020-04-12,-0.185
FL,2020-04-12,-0.19
GA,2020-04-12,-0.209
HI,2020-04-12,-0.374
ID,2020-04-12,-0.162
IL,2020-04-12,-0.175
IN,2020-04-12,-0.20800000000000002
IA,2020-04-12,-0.204
KS,2020-04-12,-0.165
KY,2020-04-12,-0.20800000000000002
LA,2020-04-12,-0.22899999999999998
ME,2020-04-12,-0.294
MD,2020-04-12,-0.191
MA,2020-04-12,-0.28600000000000003
MI,2020-04-12,-0.32799999999999996
MN,2020-04-12,-0.22399999999999998
MS,2020-04-12,-0.157
MO,2020-04-12,-0.172
MT,2020-04-12,-0.226
NE,2020-04-12,-0.11199999999999999
NV,2020-04-12,-0.276
NH,2020-04-12,-0.289
NJ,2020-04-12,-0.26899999999999996
NM,2020-04-12,-0.218
NY,2020-04-12,-0.303
NC,2020-04-12,-0.212
ND,2020-04-12,-0.297
OH,2020-04-12,-0.24600000000000002
OK,2020-04-12,-0.147
OR,2020-04-12,-0.21600000000000003
PA,2020-04-12,-0.258
RI,2020-04-12,-0.34600000000000003
SC,2020-04-12,-0.21100000000000002
SD,2020-04-12,-0.12
TN,2020-04-12,-0.19
TX,2020-04-12,-0.18
UT,2020-04-12,-0.174
VT,2020-04-12,-0.35600000000000004
VA,2020-04-12,-0.17
WA,2020-04-12,-0.21899999999999997
WV,2020-04-12,-0.184
WI,2020-04-12,-0.191
WY,2020-04-12,-0.147
AL,2020-04-13,-0.187
AK,2020-04-13,-0.23199999999999998
AZ,2020-04-13,-0.16399999999999998
AR,2020-04-13,-0.17300000000000001
CA,2020-04-13,-0.22399999999999998
CO,2020-04-13,-0.195
CT,2020-04-13,-0.251
DE,2020-04-13,-0.213
DC,2020-04-13,-0.188
FL,2020-04-13,-0.19399999999999998
GA,2020-04-13,-0.212
HI,2020-04-13,-0.382
ID,2020-04-13,-0.165
IL,2020-04-13,-0.17600000000000002
IN,2020-04-13,-0.21
IA,2020-04-13,-0.20800000000000002
KS,2020-04-13,-0.16699999999999998
KY,2020-04-13,-0.21100000000000002
LA,2020-04-13,-0.231
ME,2020-04-13,-0.29600000000000004
MD,2020-04-13,-0.19399999999999998
MA,2020-04-13,-0.289
MI,2020-04-13,-0.335
MN,2020-04-13,-0.22699999999999998
MS,2020-04-13,-0.16
MO,2020-04-13,-0.175
MT,2020-04-13,-0.228
NE,2020-04-13,-0.113
NV,2020-04-13,-0.28
NH,2020-04-13,-0.292
NJ,2020-04-13,-0.273
NM,2020-04-13,-0.222
NY,2020-04-13,-0.306
NC,2020-04-13,-0.21600000000000003
ND,2020-04-13,-0.305
OH,2020-04-13,-0.249
OK,2020-04-13,-0.14800000000000002
OR,2020-04-13,-0.22
PA,2020-04-13,-0.261
RI,2020-04-13,-0.349
SC,2020-04-13,-0.214
SD,2020-04-13,-0.121
TN,2020-04-13,-0.192
TX,2020-04-13,-0.182
UT,2020-04-13,-0.17600000000000002
VT,2020-04-13,-0.359
VA,2020-04-13,-0.174
WA,2020-04-13,-0.22399999999999998
WV,2020-04-13,-0.188
WI,2020-04-13,-0.193
WY,2020-04-13,-0.149
AL,2020-04-14,-0.18899999999999997
AK,2020-04-14,-0.23600000000000002
AZ,2020-04-14,-0.16699999999999998
AR,2020-04-14,-0.175
CA,2020-04-14,-0.22699999999999998
CO,2020-04-14,-0.19699999999999998
CT,2020-04-14,-0.252
DE,2020-04-14,-0.215
DC,2020-04-14,-0.19
FL,2020-04-14,-0.196
GA,2020-04-14,-0.215
HI,2020-04-14,-0.389
ID,2020-04-14,-0.16699999999999998
IL,2020-04-14,-0.17800000000000002
IN,2020-04-14,-0.21100000000000002
IA,2020-04-14,-0.212
KS,2020-04-14,-0.17
KY,2020-04-14,-0.214
LA,2020-04-14,-0.233
ME,2020-04-14,-0.297
MD,2020-04-14,-0.19699999999999998
MA,2020-04-14,-0.29100000000000004
MI,2020-04-14,-0.34
MN,2020-04-14,-0.22899999999999998
MS,2020-04-14,-0.16399999999999998
MO,2020-04-14,-0.177
MT,2020-04-14,-0.23
NE,2020-04-14,-0.115
NV,2020-04-14,-0.28300000000000003
NH,2020-04-14,-0.294
NJ,2020-04-14,-0.276
NM,2020-04-14,-0.226
NY,2020-04-14,-0.309
NC,2020-04-14,-0.22
ND,2020-04-14,-0.312
OH,2020-04-14,-0.252
OK,2020-04-14,-0.14800000000000002
OR,2020-04-14,-0.22399999999999998
PA,2020-04-14,-0.263
RI,2020-04-14,-0.35100000000000003
SC,2020-04-14,-0.217
SD,2020-04-14,-0.122
TN,2020-04-14,-0.19399999999999998
TX,2020-04-14,-0.184
UT,2020-04-14,-0.17800000000000002
VT,2020-04-14,-0.361
VA,2020-04-14,-0.177
WA,2020-04-14,-0.22899999999999998
WV,2020-04-14,-0.191
WI,2020-04-14,-0.195
WY,2020-04-14,-0.151
AL,2020-04-15,-0.191
AK,2020-04-15,-0.24
AZ,2020-04-15,-0.16899999999999998
AR,2020-04-15,-0.17600000000000002
CA,2020-04-15,-0.22899999999999998
CO,2020-04-15,-0.198
CT,2020-04-15,-0.253
DE,2020-04-15,-0.217
DC,2020-04-15,-0.192
FL,2020-04-15,-0.198
GA,2020-04-15,-0.217
HI,2020-04-15,-0.395
ID,2020-04-15,-0.168
IL,2020-04-15,-0.17800000000000002
IN,2020-04-15,-0.212
IA,2020-04-15,-0.214
KS,2020-04-15,-0.171
KY,2020-04-15,-0.217
LA,2020-04-15,-0.23399999999999999
ME,2020-04-15,-0.297
MD,2020-04-15,-0.2
MA,2020-04-15,-0.293
MI,2020-04-15,-0.344
MN,2020-04-15,-0.23
MS,2020-04-15,-0.166
MO,2020-04-15,-0.17800000000000002
MT,2020-04-15,-0.231
NE,2020-04-15,-0.11599999999999999
NV,2020-04-15,-0.28600000000000003
NH,2020-04-15,-0.29600000000000004
NJ,2020-04-15,-0.278
NM,2020-04-15,-0.22899999999999998
NY,2020-04-15,-0.311
NC,2020-04-15,-0.223
ND,2020-04-15,-0.318
OH,2020-04-15,-0.253
OK,2020-04-15,-0.149
OR,2020-04-15,-0.22699999999999998
PA,2020-04-15,-0.264
RI,2020-04-15,-0.353
SC,2020-04-15,-0.21899999999999997
SD,2020-04-15,-0.12300000000000001
TN,2020-04-15,-0.195
TX,2020-04-15,-0.18600000000000003
UT,2020-04-15,-0.179
VT,2020-04-15,-0.36200000000000004
VA,2020-04-15,-0.18
WA,2020-04-15,-0.233
WV,2020-04-15,-0.19399999999999998
WI,2020-04-15,-0.195
WY,2020-04-15,-0.152
AL,2020-04-16,-0.193
AK,2020-04-16,-0.243
AZ,2020-04-16,-0.171
AR,2020-04-16,-0.177
CA,2020-04-16,-0.23
CO,2020-04-16,-0.19899999999999998
CT,2020-04-16,-0.254
DE,2020-04-16,-0.21899999999999997
DC,2020-04-16,-0.19399999999999998
FL,2020-04-16,-0.2
GA,2020-04-16,-0.21899999999999997
HI,2020-04-16,-0.4
ID,2020-04-16,-0.16899999999999998
IL,2020-04-16,-0.179
IN,2020-04-16,-0.212
IA,2020-04-16,-0.21600000000000003
KS,2020-04-16,-0.172
KY,2020-04-16,-0.21899999999999997
LA,2020-04-16,-0.235
ME,2020-04-16,-0.29600000000000004
MD,2020-04-16,-0.20199999999999999
MA,2020-04-16,-0.293
MI,2020-04-16,-0.348
MN,2020-04-16,-0.231
MS,2020-04-16,-0.16899999999999998
MO,2020-04-16,-0.179
MT,2020-04-16,-0.23199999999999998
NE,2020-04-16,-0.11699999999999999
NV,2020-04-16,-0.28800000000000003
NH,2020-04-16,-0.297
NJ,2020-04-16,-0.28
NM,2020-04-16,-0.231
NY,2020-04-16,-0.312
NC,2020-04-16,-0.225
ND,2020-04-16,-0.322
OH,2020-04-16,-0.254
OK,2020-04-16,-0.14800000000000002
OR,2020-04-16,-0.22899999999999998
PA,2020-04-16,-0.265
RI,2020-04-16,-0.354
SC,2020-04-16,-0.221
SD,2020-04-16,-0.124
TN,2020-04-16,-0.196
TX,2020-04-16,-0.187
UT,2020-04-16,-0.18
VT,2020-04-16,-0.363
VA,2020-04-16,-0.183
WA,2020-04-16,-0.23600000000000002
WV,2020-04-16,-0.196
WI,2020-04-16,-0.196
WY,2020-04-16,-0.153
AL,2020-04-17,-0.193
AK,2020-04-17,-0.24600000000000002
AZ,2020-04-17,-0.17300000000000001
AR,2020-04-17,-0.17800000000000002
CA,2020-04-17,-0.23199999999999998
CO,2020-04-17,-0.19899999999999998
CT,2020-04-17,-0.254
DE,2020-04-17,-0.22
DC,2020-04-17,-0.195
FL,2020-04-17,-0.201
GA,2020-04-17,-0.22
HI,2020-04-17,-0.40399999999999997
ID,2020-04-17,-0.16899999999999998
IL,2020-04-17,-0.179
IN,2020-04-17,-0.212
IA,2020-04-17,-0.218
KS,2020-04-17,-0.17300000000000001
KY,2020-04-17,-0.221
LA,2020-04-17,-0.23600000000000002
ME,2020-04-17,-0.295
MD,2020-04-17,-0.203
MA,2020-04-17,-0.294
MI,2020-04-17,-0.35
MN,2020-04-17,-0.231
MS,2020-04-17,-0.171
MO,2020-04-17,-0.179
MT,2020-04-17,-0.233
NE,2020-04-17,-0.11699999999999999
NV,2020-04-17,-0.29
NH,2020-04-17,-0.297
NJ,2020-04-17,-0.281
NM,2020-04-17,-0.23399999999999999
NY,2020-04-17,-0.313
NC,2020-04-17,-0.22699999999999998
ND,2020-04-17,-0.325
OH,2020-04-17,-0.255
OK,2020-04-17,-0.14800000000000002
OR,2020-04-17,-0.231
PA,2020-04-17,-0.265
RI,2020-04-17,-0.354
SC,2020-04-17,-0.223
SD,2020-04-17,-0.124
TN,2020-04-17,-0.196
TX,2020-04-17,-0.187
UT,2020-04-17,-0.18
VT,2020-04-17,-0.363
VA,2020-04-17,-0.185
WA,2020-04-17,-0.239
WV,2020-04-17,-0.19699999999999998
WI,2020-04-17,-0.196
WY,2020-04-17,-0.154
AL,2020-04-18,-0.19399999999999998
AK,2020-04-18,-0.249
AZ,2020-04-18,-0.174
AR,2020-04-18,-0.17800000000000002
CA,2020-04-18,-0.233
CO,2020-04-18,-0.19899999999999998
CT,2020-04-18,-0.254
DE,2020-04-18,-0.22
DC,2020-04-18,-0.19699999999999998
FL,2020-04-18,-0.20199999999999999
GA,2020-04-18,-0.22
HI,2020-04-18,-0.40700000000000003
ID,2020-04-18,-0.16899999999999998
IL,2020-04-18,-0.179
IN,2020-04-18,-0.212
IA,2020-04-18,-0.21899999999999997
KS,2020-04-18,-0.174
KY,2020-04-18,-0.222
LA,2020-04-18,-0.23600000000000002
ME,2020-04-18,-0.293
MD,2020-04-18,-0.205
MA,2020-04-18,-0.294
MI,2020-04-18,-0.35200000000000004
MN,2020-04-18,-0.231
MS,2020-04-18,-0.17300000000000001
MO,2020-04-18,-0.179
MT,2020-04-18,-0.23399999999999999
NE,2020-04-18,-0.11800000000000001
NV,2020-04-18,-0.292
NH,2020-04-18,-0.297
NJ,2020-04-18,-0.282
NM,2020-04-18,-0.235
NY,2020-04-18,-0.314
NC,2020-04-18,-0.228
ND,2020-04-18,-0.327
OH,2020-04-18,-0.255
OK,2020-04-18,-0.147
OR,2020-04-18,-0.233
PA,2020-04-18,-0.265
RI,2020-04-18,-0.355
SC,2020-04-18,-0.225
SD,2020-04-18,-0.124
TN,2020-04-18,-0.196
TX,2020-04-18,-0.187
UT,2020-04-18,-0.18
VT,2020-04-18,-0.36200000000000004
VA,2020-04-18,-0.187
WA,2020-04-18,-0.24100000000000002
WV,2020-04-18,-0.198
WI,2020-04-18,-0.195
WY,2020-04-18,-0.154
AL,2020-04-19,-0.19399999999999998
AK,2020-04-19,-0.251
AZ,2020-04-19,-0.17600000000000002
AR,2020-04-19,-0.17800000000000002
CA,2020-04-19,-0.233
CO,2020-04-19,-0.19899999999999998
CT,2020-04-19,-0.254
DE,2020-04-19,-0.221
DC,2020-04-19,-0.198
FL,2020-04-19,-0.203
GA,2020-04-19,-0.221
HI,2020-04-19,-0.41
ID,2020-04-19,-0.168
IL,2020-04-19,-0.179
IN,2020-04-19,-0.212
IA,2020-04-19,-0.22
KS,2020-04-19,-0.174
KY,2020-04-19,-0.222
LA,2020-04-19,-0.237
ME,2020-04-19,-0.29
MD,2020-04-19,-0.20600000000000002
MA,2020-04-19,-0.293
MI,2020-04-19,-0.354
MN,2020-04-19,-0.23
MS,2020-04-19,-0.175
MO,2020-04-19,-0.179
MT,2020-04-19,-0.235
NE,2020-04-19,-0.11900000000000001
NV,2020-04-19,-0.292
NH,2020-04-19,-0.297
NJ,2020-04-19,-0.282
NM,2020-04-19,-0.23600000000000002
NY,2020-04-19,-0.314
NC,2020-04-19,-0.22899999999999998
ND,2020-04-19,-0.32799999999999996
OH,2020-04-19,-0.254
OK,2020-04-19,-0.147
OR,2020-04-19,-0.235
PA,2020-04-19,-0.264
RI,2020-04-19,-0.354
SC,2020-04-19,-0.226
SD,2020-04-19,-0.124
TN,2020-04-19,-0.196
TX,2020-04-19,-0.187
UT,2020-04-19,-0.18
VT,2020-04-19,-0.361
VA,2020-04-19,-0.18899999999999997
WA,2020-04-19,-0.243
WV,2020-04-19,-0.19899999999999998
WI,2020-04-19,-0.19399999999999998
WY,2020-04-19,-0.154
AL,2020-04-20,-0.19399999999999998
AK,2020-04-20,-0.253
AZ,2020-04-20,-0.17600000000000002
AR,2020-04-20,-0.17800000000000002
CA,2020-04-20,-0.233
CO,2020-04-20,-0.198
CT,2020-04-20,-0.253
DE,2020-04-20,-0.221
DC,2020-04-20,-0.19899999999999998
FL,2020-04-20,-0.203
GA,2020-04-20,-0.221
HI,2020-04-20,-0.41100000000000003
ID,2020-04-20,-0.16699999999999998
IL,2020-04-20,-0.179
IN,2020-04-20,-0.212
IA,2020-04-20,-0.22
KS,2020-04-20,-0.174
KY,2020-04-20,-0.223
LA,2020-04-20,-0.237
ME,2020-04-20,-0.287
MD,2020-04-20,-0.207
MA,2020-04-20,-0.293
MI,2020-04-20,-0.355
MN,2020-04-20,-0.22899999999999998
MS,2020-04-20,-0.17600000000000002
MO,2020-04-20,-0.17800000000000002
MT,2020-04-20,-0.235
NE,2020-04-20,-0.12
NV,2020-04-20,-0.293
NH,2020-04-20,-0.295
NJ,2020-04-20,-0.282
NM,2020-04-20,-0.237
NY,2020-04-20,-0.314
NC,2020-04-20,-0.22899999999999998
ND,2020-04-20,-0.32799999999999996
OH,2020-04-20,-0.254
OK,2020-04-20,-0.146
OR,2020-04-20,-0.23600000000000002
PA,2020-04-20,-0.264
RI,2020-04-20,-0.353
SC,2020-04-20,-0.22699999999999998
SD,2020-04-20,-0.124
TN,2020-04-20,-0.196
TX,2020-04-20,-0.187
UT,2020-04-20,-0.18
VT,2020-04-20,-0.359
VA,2020-04-20,-0.19
WA,2020-04-20,-0.245
WV,2020-04-20,-0.19899999999999998
WI,2020-04-20,-0.193
WY,2020-04-20,-0.155
AL,2020-04-21,-0.193
AK,2020-04-21,-0.255
AZ,2020-04-21,-0.177
AR,2020-04-21,-0.17800000000000002
CA,2020-04-21,-0.23399999999999999
CO,2020-04-21,-0.19699999999999998
CT,2020-04-21,-0.252
DE,2020-04-21,-0.221
DC,2020-04-21,-0.2
FL,2020-04-21,-0.203
GA,2020-04-21,-0.22
HI,2020-04-21,-0.413
ID,2020-04-21,-0.166
IL,2020-04-21,-0.17800000000000002
IN,2020-04-21,-0.212
IA,2020-04-21,-0.22
KS,2020-04-21,-0.17300000000000001
KY,2020-04-21,-0.223
LA,2020-04-21,-0.237
ME,2020-04-21,-0.28300000000000003
MD,2020-04-21,-0.207
MA,2020-04-21,-0.292
MI,2020-04-21,-0.355
MN,2020-04-21,-0.228
MS,2020-04-21,-0.177
MO,2020-04-21,-0.177
MT,2020-04-21,-0.23600000000000002
NE,2020-04-21,-0.12
NV,2020-04-21,-0.293
NH,2020-04-21,-0.294
NJ,2020-04-21,-0.282
NM,2020-04-21,-0.23800000000000002
NY,2020-04-21,-0.314
NC,2020-04-21,-0.22899999999999998
ND,2020-04-21,-0.327
OH,2020-04-21,-0.253
OK,2020-04-21,-0.145
OR,2020-04-21,-0.237
PA,2020-04-21,-0.263
RI,2020-04-21,-0.35200000000000004
SC,2020-04-21,-0.228
SD,2020-04-21,-0.124
TN,2020-04-21,-0.195
TX,2020-04-21,-0.18600000000000003
UT,2020-04-21,-0.18
VT,2020-04-21,-0.35700000000000004
VA,2020-04-21,-0.191
WA,2020-04-21,-0.24600000000000002
WV,2020-04-21,-0.19899999999999998
WI,2020-04-21,-0.192
WY,2020-04-21,-0.155
AL,2020-04-22,-0.193
AK,2020-04-22,-0.256
AZ,2020-04-22,-0.177
AR,2020-04-22,-0.177
CA,2020-04-22,-0.23399999999999999
CO,2020-04-22,-0.195
CT,2020-04-22,-0.251
DE,2020-04-22,-0.221
DC,2020-04-22,-0.201
FL,2020-04-22,-0.203
GA,2020-04-22,-0.22
HI,2020-04-22,-0.413
ID,2020-04-22,-0.165
IL,2020-04-22,-0.17800000000000002
IN,2020-04-22,-0.212
IA,2020-04-22,-0.21899999999999997
KS,2020-04-22,-0.17300000000000001
KY,2020-04-22,-0.222
LA,2020-04-22,-0.23800000000000002
ME,2020-04-22,-0.28
MD,2020-04-22,-0.20800000000000002
MA,2020-04-22,-0.29
MI,2020-04-22,-0.355
MN,2020-04-22,-0.22699999999999998
MS,2020-04-22,-0.17800000000000002
MO,2020-04-22,-0.17600000000000002
MT,2020-04-22,-0.23600000000000002
NE,2020-04-22,-0.121
NV,2020-04-22,-0.292
NH,2020-04-22,-0.292
NJ,2020-04-22,-0.281
NM,2020-04-22,-0.23800000000000002
NY,2020-04-22,-0.313
NC,2020-04-22,-0.22899999999999998
ND,2020-04-22,-0.326
OH,2020-04-22,-0.252
OK,2020-04-22,-0.14300000000000002
OR,2020-04-22,-0.237
PA,2020-04-22,-0.261
RI,2020-04-22,-0.35
SC,2020-04-22,-0.228
SD,2020-04-22,-0.124
TN,2020-04-22,-0.19399999999999998
TX,2020-04-22,-0.185
UT,2020-04-22,-0.179
VT,2020-04-22,-0.355
VA,2020-04-22,-0.192
WA,2020-04-22,-0.24600000000000002
WV,2020-04-22,-0.198
WI,2020-04-22,-0.191
WY,2020-04-22,-0.154
AL,2020-04-23,-0.192
AK,2020-04-23,-0.256
AZ,2020-04-23,-0.177
AR,2020-04-23,-0.17600000000000002
CA,2020-04-23,-0.233
CO,2020-04-23,-0.19399999999999998
CT,2020-04-23,-0.25
DE,2020-04-23,-0.22
DC,2020-04-23,-0.201
FL,2020-04-23,-0.20199999999999999
GA,2020-04-23,-0.21899999999999997
HI,2020-04-23,-0.413
ID,2020-04-23,-0.16399999999999998
IL,2020-04-23,-0.177
IN,2020-04-23,-0.212
IA,2020-04-23,-0.218
KS,2020-04-23,-0.172
KY,2020-04-23,-0.222
LA,2020-04-23,-0.23800000000000002
ME,2020-04-23,-0.275
MD,2020-04-23,-0.20800000000000002
MA,2020-04-23,-0.289
MI,2020-04-23,-0.354
MN,2020-04-23,-0.226
MS,2020-04-23,-0.17800000000000002
MO,2020-04-23,-0.174
MT,2020-04-23,-0.23600000000000002
NE,2020-04-23,-0.121
NV,2020-04-23,-0.292
NH,2020-04-23,-0.289
NJ,2020-04-23,-0.28
NM,2020-04-23,-0.239
NY,2020-04-23,-0.312
NC,2020-04-23,-0.228
ND,2020-04-23,-0.325
OH,2020-04-23,-0.251
OK,2020-04-23,-0.142
OR,2020-04-23,-0.237
PA,2020-04-23,-0.26
RI,2020-04-23,-0.348
SC,2020-04-23,-0.22899999999999998
SD,2020-04-23,-0.12300000000000001
TN,2020-04-23,-0.193
TX,2020-04-23,-0.184
UT,2020-04-23,-0.179
VT,2020-04-23,-0.35200000000000004
VA,2020-04-23,-0.193
WA,2020-04-23,-0.247
WV,2020-04-23,-0.198
WI,2020-04-23,-0.18899999999999997
WY,2020-04-23,-0.154
AL,2020-04-24,-0.192
AK,2020-04-24,-0.256
AZ,2020-04-24,-0.17600000000000002
AR,2020-04-24,-0.17600000000000002
CA,2020-04-24,-0.233
CO,2020-04-24,-0.192
CT,2020-04-24,-0.248
DE,2020-04-24,-0.22
DC,2020-04-24,-0.201
FL,2020-04-24,-0.20199999999999999
GA,2020-04-24,-0.217
HI,2020-04-24,-0.413
ID,2020-04-24,-0.163
IL,2020-04-24,-0.177
IN,2020-04-24,-0.21100000000000002
IA,2020-04-24,-0.217
KS,2020-04-24,-0.172
KY,2020-04-24,-0.221
LA,2020-04-24,-0.23800000000000002
ME,2020-04-24,-0.271
MD,2020-04-24,-0.20800000000000002
MA,2020-04-24,-0.287
